library,Term_norm,Adjusted P-value_A,Adjusted P-value_B,Odds Ratio_A,Odds Ratio_B,Combined Score_A,Combined Score_B,max_adjP,combined_score_sum,Genes_A,Genes_B
Reactome_2022,Adaptive Immune System R-HSA-1280218,0.0554092921086134,8.220055940878958e-06,2.21504150166214,1.5672554237011662,21.748613507269457,24.068327441265293,0.0554092921086134,45.81694094853475,BLK;CD86;CD274;KLRB1;SH3KBP1;UBE2D2;RNF6;BCL10;CD79B;PPP2CB;RAP1A;UBB;AP1G1;CTSL;AP1S1;TRIM69;LONRF1;HLA-DOB;FBXO9;SEC24B;TRIM41;BTN2A1;ERAP1;NFATC3;FBXO32;MEX3C;LILRB5;PTPRC;KBTBD6;PSMC4;TRIM36;PPIA;CD200;CD22,CCNF;CBLB;UBE2L3;RNF115;PSMD7;AKT2;AKT3;PSMD3;CDC27;AKT1;AP1S1;AP1S3;BTRC;B2M;FBXO7;ICOSLG;WSB1;PRKCB;FBXO2;HLA-B;ATG14;HLA-E;DYNC1LI2;RNF126;ORAI2;TRIB3;ANAPC13;NEDD4L;CD1D;PIK3R1;C3;SEC14L3;RACGAP1;PLCG1;PSMF1;PAG1;CTSA;HLA-DRB5;YES1;SIGLEC12;LNPEP;FBXL8;CD209;REL;GRB2;FBXL5;CD200;CD40;SIGLEC9;SH3KBP1;CLTA;PTPRJ;CD3D;IKBKB;ACTR1A;ARIH2;ELOB;ELOC;CTSD;BTN3A3;KIF23;DYNLL2;LRRC41;VAMP8;ENAH;RNF144B;GAN;CANX;VAMP3;PRKN;PRICKLE1;RELA;PPP2CA;PSMB5;PSMB2;RNF138;NCR3LG1;STX4;MICA;HUWE1;AP2B1;UBE2G2;FKBP1A;ITCH;PSMC4;CAPZA2;RLIM;KBTBD7;KBTBD8;CD86;UBE3C;RNF19B;UBE2D1;UBE3B;UBE2Z;PVR;KIF5B;MAP3K8;MAP3K7;AP2M1;MYLIP;FBXW8;FBXW7;UBE4A;CYBA;FBXO10;FBXW2;RNF41;KLHL42;OSCAR;STIM1;UBE2V2;CD300E;UBE2V1;S100A9;ANAPC1;ANAPC2;CD274;PSMD11;CUL3;CUL2;ITPR1;UBR4;RASGRP1;RAP1B;SOCS3;RAP1A;KIF3B;UBB;KIF3A;UBC;BTLA;CD300LB;THEM4;UBE2H;VCAM1;BTN2A2;HSPA5;UBE2B;SMURF1;ZBTB16;KLHL21;FBXO30;FBXO31;KLHL20;UBE2S;UBE2N;TAB2;ULBP3;ITGB1;TRIM71;YWHAB;SNAP23;PTEN;HMGB1;SEC61A1;CAPZB;UBE2Q1;PPP2R5E;UBE2Q2;PDPK1;PPP2R5C;YWHAZ;TAPBP;TRAF7;TRAF6;COLEC12;DCTN6;DCTN5;SEC23A;MGRN1;DCTN1;RNF6;MALT1;ASB16;CDC42;FBXL20;ZNRF1;FZR1;ZNRF2;CSK;RBBP6;VHL;SEC24A;TRIM41;TRAT1;FBXL18;FBXL16;FBXL13;MTOR;CD4;TRIM39;ASB8;ASB6;PDCD1;CLEC2D;SEC24C
Reactome_2022,Regulation Of TP53 Activity R-HSA-5633007,0.076136827231347,0.001388674635295,3.683707687440683,1.968336733366229,30.95127122978201,17.827996778685687,0.076136827231347,48.779268008467696,PPP2CB;ING3;TAF15;UBB;EXO1;TAF13;CDK2;EHMT1;MDM4;TAF1L;RFFL;MAP2K6,MRE11;DYRK2;PHF20;SETD9;CHD4;PRDM1;CHD3;ING5;PPP1R13L;AKT2;AKT3;CHEK1;AKT1;EP300;PIP4K2A;ZNF385A;RFC5;SUPT16H;PDPK1;USP2;HUS1;PPP2R5C;POLR1A;MAPKAPK5;TP53;PRKAA1;PRKAA2;MEAF6;PPP2CA;BRIP1;WRN;UBB;RBBP4;UBC;TP53INP1;BRD7;TAF13;TAF11;SSRP1;MAPK14;POU4F1;MTOR;GATAD2A;CDK2;CCNG1;CDK1;MDM2;ATM;MDM4;TAF6
Reactome_2022,Generic Transcription Pathway R-HSA-212436,0.076136827231347,1.1691251013724253e-18,1.841248303934871,1.907523469869408,15.481408808649512,90.3378347466608,0.076136827231347,105.81924355531032,BLK;ZNF493;BTG1;PCNA;MAML2;EHMT1;RORA;TAF1L;GLYAT;HDAC8;NR2C2;NR3C1;MED17;ATXN3;PPP2CB;ING3;UBB;EXO1;CTSL;ZNF605;MAPK1;RFFL;LBR;ZNF169;NR2C2AP;MEN1;MAP2K6;ZNF782;TGIF1;ZNF660;ZNF483;TAF15;TAF13;FANCC;FBXO32;ZNF33A;ZNF92;ELF2;ZNF519;PSMC4;CAMK4;CDK2;RARA;CTNNB1;MDM4;ZNF136,CCNK;SPI1;SERPINE1;RBPJ;SOX2;PSMD7;ZNF607;AKT2;MYC;AKT3;PSMD3;CDC27;MYB;CHEK1;AKT1;PIP4K2A;SOX9;ZNF285;ZFP1;PRKCB;HUS1;ZNF705A;HNF1A;RUNX3;RUNX1;SCO1;RRAGC;ZNF716;DDIT4;ZNF714;TXNIP;ZNF711;MAML3;ZSCAN25;TP53;KCTD15;ZNF154;ZNF394;MEAF6;ANAPC16;FOXG1;TGFA;NEDD4L;GATA4;ZNF23;PRDX2;BRIP1;ZNF708;ZNF704;ZNF703;ZNF701;HIVEP3;PSMF1;ZNF267;JUN;YES1;SETD1B;NR1D2;GRIN2B;PHC3;NR2F6;COL1A1;OCLN;COL1A2;SNW1;AGO3;AGO4;AGO1;FASN;AGO2;ATM;CDK12;ZNF138;ZNF257;ZNF135;EZH2;ZNF496;COX7B;BTG2;CDKN1A;CDKN1B;ELL;PHF20;SETD9;ZNF490;ZNF43;MED17;ING5;MED13;AIFM2;ELOA;TNKS1BP1;ELOB;ELOC;ZNF124;NELFE;ZIK1;ZNF485;BRD2;MAP4K2;CNOT6L;PARP1;ZNF480;PAX5;NCOR2;RARA;RARB;YAP1;PCNA;RNMT;SATB2;ZNF3;EGFR;RELA;RXRB;PPP2CA;WRN;ZFP14;PSMB5;PSMB2;ZNF347;ZNF585B;BRD7;ZNF101;ZNF343;ZNF584;SUZ12;UBL4A;MBD4;ZNF583;NPM1;ZNF460;USP9X;GSR;ZNF77;COX6C;MLH1;POU4F1;LRPPRC;GATAD2A;VEGFA;SKI;ITCH;ZNF70;NR6A1;ZNF71;PSMC4;CENPJ;CAMK4;ZNF74;CCNG1;MAMLD1;RNF141;ZFP28;ZNF573;STEAP3;CCNT2;ZNF691;MRE11;CCNT1;UBE2D1;RORA;YEATS4;PRDM1;NR3C1;TXN2;CCND3;CCND2;SESN3;CCND1;ZFP30;SESN1;ZNF208;EP300;ZNF445;ARID2;ZNF566;ZNF202;ZNF200;ZNF562;ZNF440;ZNF682;ZNF561;ZNF681;SUPT16H;FBXW7;USP2;ZFP69B;ATP1B4;ZNF99;LIFR;TSC1;GTF2F1;NRBP1;COX6B1;CCNE2;CCNE1;TBL1XR1;ZNF439;ZNF317;MAPKAPK5;ZNF557;ZNF677;ZNF556;ZNF555;ANAPC1;ANAPC2;ZNF431;FKBP5;NOTCH2;ZNF551;ZNF793;KMT2D;COX19;NOTCH3;ZNF550;ZNF792;ZNF791;PSMD11;NOTCH1;KMT2A;KMT2C;NDRG1;FOXO1;ATXN3;SOCS3;BCL2L11;UBB;ZKSCAN8;ZNF549;UBC;ZNF669;PMAIP1;ZNF425;ZNF667;ZNF546;ZNF665;ZNF786;ZNF543;ZNF785;BCL2L14;SOCS4;PLXNA4;ZNF662;TFAP2A;ESRRA;CBX8;SMAD2;CBX6;SMAD4;CBX5;SMAD3;TGFB1;CBX4;VDR;CBX3;SMURF1;CAV1;CBX2;TNFRSF10B;FANCC;SMAD7;CNOT4;BMP2;CDK6;BCL6;UBE2S;CDK4;CDK2;MDM2;CDK1;ZNF415;CYCS;MDM4;ZNF776;YWHAE;GSK3B;ZNF770;DYRK2;THRB;THRA;YWHAB;PTEN;CHD4;SLC2A3;CHD3;YBX1;SUMO1;YWHAQ;PPP1R13L;CASP1;CASP2;LBR;ZNF385A;YWHAH;RFC5;APAF1;EED;PDPK1;OPRM1;PPP2R5C;REXO2;YWHAZ;PPM1A;CREB1;TFDP1;RBL1;TFDP2;IFNG;POLR1A;HAND2;BIRC5;HDAC4;HDAC5;SMARCD1;PRKAA1;PRKAA2;ZNF195;FURIN;PPM1D;NR2C2;THBS1;RNF2;FZR1;RBBP4;ZNF749;TP53INP1;ZNF747;ERBB2;E2F1;POLR2E;POLR2F;MAPK1;ZNF621;ZNF500;ZNF620;E2F7;MAPK3;ZNF286A;TCF7L2;TCF7L1;RRM2;TAF13;TAF11;ARID3A;SSRP1;MAPK14;MTOR;ZNF619;RAD51;IL2RA;ZNF616;CARM1;BAX;TAF6;ZNF611;PTPN4;ZNF730;TRIM33;TNRC6A;TNRC6B
